Date,Mastercard_Close
2006-11-28 00:00:00-05:00,9.258710861206056
2006-11-29 00:00:00-05:00,9.116267204284668
2006-11-30 00:00:00-05:00,9.35060691833496
2006-12-01 00:00:00-05:00,9.297307014465332
2006-12-04 00:00:00-05:00,9.19714069366455
2006-12-05 00:00:00-05:00,9.12086009979248
2006-12-06 00:00:00-05:00,9.10983657836914
2006-12-07 00:00:00-05:00,9.160381317138672
2006-12-08 00:00:00-05:00,9.198976516723633
2006-12-11 00:00:00-05:00,9.107078552246094
2006-12-12 00:00:00-05:00,8.79921817779541
2006-12-13 00:00:00-05:00,8.801057815551758
2006-12-14 00:00:00-05:00,8.785433769226074
2006-12-15 00:00:00-05:00,8.839655876159668
2006-12-18 00:00:00-05:00,8.537314414978027
2006-12-19 00:00:00-05:00,8.950854301452637
2006-12-20 00:00:00-05:00,8.960960388183594
2006-12-21 00:00:00-05:00,8.795543670654297
2006-12-22 00:00:00-05:00,8.854360580444336
2006-12-26 00:00:00-05:00,8.743165969848633
2006-12-27 00:00:00-05:00,9.131891250610352
2006-12-28 00:00:00-05:00,9.09421443939209
2006-12-29 00:00:00-05:00,9.051017761230469
2007-01-03 00:00:00-05:00,8.85987377166748
2007-01-04 00:00:00-05:00,9.294553756713867
2007-01-05 00:00:00-05:00,9.28719711303711
2007-01-08 00:00:00-05:00,9.28903865814209
2007-01-09 00:00:00-05:00,9.717281341552734
2007-01-10 00:00:00-05:00,9.63358211517334
2007-01-11 00:00:00-05:00,9.703487396240234
2007-01-12 00:00:00-05:00,9.680487632751465
2007-01-16 00:00:00-05:00,9.749470710754396
2007-01-17 00:00:00-05:00,10.029083251953123
2007-01-18 00:00:00-05:00,9.42663860321045
2007-01-19 00:00:00-05:00,9.66025733947754
2007-01-22 00:00:00-05:00,9.89755630493164
2007-01-23 00:00:00-05:00,9.971134185791016
2007-01-24 00:00:00-05:00,10.247983932495115
2007-01-25 00:00:00-05:00,9.921468734741213
2007-01-26 00:00:00-05:00,9.981250762939451
2007-01-29 00:00:00-05:00,10.093467712402344
2007-01-30 00:00:00-05:00,10.186360359191896
2007-01-31 00:00:00-05:00,10.259940147399902
2007-02-01 00:00:00-05:00,10.293972969055176
2007-02-02 00:00:00-05:00,10.20567512512207
2007-02-05 00:00:00-05:00,10.140369415283203
2007-02-06 00:00:00-05:00,10.167963027954102
2007-02-07 00:00:00-05:00,10.292131423950195
2007-02-08 00:00:00-05:00,10.553339958190918
2007-02-09 00:00:00-05:00,9.528730392456056
2007-02-12 00:00:00-05:00,9.388924598693848
2007-02-13 00:00:00-05:00,9.628985404968262
2007-02-14 00:00:00-05:00,9.935262680053713
2007-02-15 00:00:00-05:00,9.937106132507324
2007-02-16 00:00:00-05:00,9.96285343170166
2007-02-20 00:00:00-05:00,9.916871070861816
2007-02-21 00:00:00-05:00,9.868121147155762
2007-02-22 00:00:00-05:00,9.740276336669922
2007-02-23 00:00:00-05:00,9.61794662475586
2007-02-26 00:00:00-05:00,9.571040153503418
2007-02-27 00:00:00-05:00,9.473543167114258
2007-02-28 00:00:00-05:00,9.858002662658691
2007-03-01 00:00:00-05:00,9.776147842407228
2007-03-02 00:00:00-05:00,9.479061126708984
2007-03-05 00:00:00-05:00,9.284071922302246
2007-03-06 00:00:00-05:00,9.564603805541992
2007-03-07 00:00:00-05:00,9.17186164855957
2007-03-08 00:00:00-05:00,9.451468467712402
2007-03-09 00:00:00-05:00,9.414679527282717
2007-03-12 00:00:00-04:00,9.496540069580078
2007-03-13 00:00:00-04:00,9.552648544311523
2007-03-14 00:00:00-04:00,9.703487396240234
2007-03-15 00:00:00-04:00,9.681411743164062
2007-03-16 00:00:00-04:00,9.68232536315918
2007-03-19 00:00:00-04:00,9.831331253051758
2007-03-20 00:00:00-04:00,9.886516571044922
2007-03-21 00:00:00-04:00,10.181760787963867
2007-03-22 00:00:00-04:00,10.07782745361328
2007-03-23 00:00:00-04:00,10.104501724243164
2007-03-26 00:00:00-04:00,9.977571487426758
2007-03-27 00:00:00-04:00,9.864439010620115
2007-03-28 00:00:00-04:00,9.812017440795898
2007-03-29 00:00:00-04:00,9.858925819396973
2007-03-30 00:00:00-04:00,9.77154541015625
2007-04-02 00:00:00-04:00,9.837772369384766
2007-04-03 00:00:00-04:00,9.982165336608888
2007-04-04 00:00:00-04:00,9.874409675598145
2007-04-05 00:00:00-04:00,9.948094367980955
2007-04-09 00:00:00-04:00,9.978487014770508
2007-04-10 00:00:00-04:00,10.132294654846191
2007-04-11 00:00:00-04:00,10.113876342773438
2007-04-12 00:00:00-04:00,10.114801406860352
2007-04-13 00:00:00-04:00,10.076117515563965
2007-04-16 00:00:00-04:00,10.076117515563965
2007-04-17 00:00:00-04:00,10.099143981933594
2007-04-18 00:00:00-04:00,10.05861473083496
2007-04-19 00:00:00-04:00,10.069666862487791
2007-04-20 00:00:00-04:00,10.14058780670166
2007-04-23 00:00:00-04:00,10.135061264038086
2007-04-24 00:00:00-04:00,9.95638656616211
2007-04-25 00:00:00-04:00,10.07059097290039
2007-04-26 00:00:00-04:00,9.998748779296877
2007-04-27 00:00:00-04:00,10.50900173187256
2007-04-30 00:00:00-04:00,10.286110877990724
2007-05-01 00:00:00-04:00,10.578081130981444
2007-05-02 00:00:00-04:00,11.6372709274292
2007-05-03 00:00:00-04:00,12.417387962341309
2007-05-04 00:00:00-04:00,12.402647972106934
2007-05-07 00:00:00-04:00,12.351993560791016
2007-05-08 00:00:00-04:00,12.622774124145508
2007-05-09 00:00:00-04:00,12.85303783416748
2007-05-10 00:00:00-04:00,12.785799980163574
2007-05-11 00:00:00-04:00,12.786723136901855
2007-05-14 00:00:00-04:00,12.466198921203612
2007-05-15 00:00:00-04:00,12.474489212036133
2007-05-16 00:00:00-04:00,12.543571472167969
2007-05-17 00:00:00-04:00,12.53435516357422
2007-05-18 00:00:00-04:00,12.71488094329834
2007-05-21 00:00:00-04:00,12.84935188293457
2007-05-22 00:00:00-04:00,12.777509689331056
2007-05-23 00:00:00-04:00,12.906457901000977
2007-05-24 00:00:00-04:00,12.800537109375
2007-05-25 00:00:00-04:00,12.808828353881836
2007-05-29 00:00:00-04:00,13.268421173095703
2007-05-30 00:00:00-04:00,13.551182746887209
2007-05-31 00:00:00-04:00,13.774070739746094
2007-06-01 00:00:00-04:00,13.916831016540527
2007-06-04 00:00:00-04:00,13.930644989013672
2007-06-05 00:00:00-04:00,13.741835594177246
2007-06-06 00:00:00-04:00,13.54104709625244
2007-06-07 00:00:00-04:00,12.840143203735352
2007-06-08 00:00:00-04:00,13.224212646484377
2007-06-11 00:00:00-04:00,13.04184913635254
2007-06-12 00:00:00-04:00,13.383554458618164
2007-06-13 00:00:00-04:00,13.843146324157717
2007-06-14 00:00:00-04:00,13.842226028442385
2007-06-15 00:00:00-04:00,14.52011013031006
2007-06-18 00:00:00-04:00,15.162066459655762
2007-06-19 00:00:00-04:00,15.221945762634276
2007-06-20 00:00:00-04:00,15.055228233337402
2007-06-21 00:00:00-04:00,15.168512344360352
2007-06-22 00:00:00-04:00,15.512982368469238
2007-06-25 00:00:00-04:00,14.916152954101562
2007-06-26 00:00:00-04:00,14.90417766571045
2007-06-27 00:00:00-04:00,15.01562213897705
2007-06-28 00:00:00-04:00,15.176804542541504
2007-06-29 00:00:00-04:00,15.291114807128906
2007-07-02 00:00:00-04:00,15.319693565368652
2007-07-03 00:00:00-04:00,14.95371437072754
2007-07-05 00:00:00-04:00,14.907618522644045
2007-07-06 00:00:00-04:00,14.925132751464844
2007-07-09 00:00:00-04:00,14.862446784973145
2007-07-10 00:00:00-04:00,14.597867012023926
2007-07-11 00:00:00-04:00,14.413497924804688
2007-07-12 00:00:00-04:00,15.475488662719728
2007-07-13 00:00:00-04:00,15.599023818969728
2007-07-16 00:00:00-04:00,15.645111083984377
2007-07-17 00:00:00-04:00,15.601789474487305
2007-07-18 00:00:00-04:00,15.56398582458496
2007-07-19 00:00:00-04:00,15.434928894042969
2007-07-20 00:00:00-04:00,15.236729621887209
2007-07-23 00:00:00-04:00,15.450604438781738
2007-07-24 00:00:00-04:00,14.63658618927002
2007-07-25 00:00:00-04:00,14.851385116577148
2007-07-26 00:00:00-04:00,14.631980895996094
2007-07-27 00:00:00-04:00,14.199617385864258
2007-07-30 00:00:00-04:00,15.17311668395996
2007-07-31 00:00:00-04:00,14.823728561401367
2007-08-01 00:00:00-04:00,13.82810401916504
2007-08-02 00:00:00-04:00,13.147759437561035
2007-08-03 00:00:00-04:00,12.10051441192627
2007-08-06 00:00:00-04:00,12.6868257522583
2007-08-07 00:00:00-04:00,13.29987335205078
2007-08-08 00:00:00-04:00,13.645574569702148
2007-08-09 00:00:00-04:00,13.024229049682615
2007-08-10 00:00:00-04:00,12.758732795715332
2007-08-13 00:00:00-04:00,12.591872215270996
2007-08-14 00:00:00-04:00,12.308860778808594
2007-08-15 00:00:00-04:00,11.895858764648438
2007-08-16 00:00:00-04:00,11.984359741210938
2007-08-17 00:00:00-04:00,12.62967300415039
2007-08-20 00:00:00-04:00,12.712635040283203
2007-08-21 00:00:00-04:00,12.92098331451416
2007-08-22 00:00:00-04:00,13.350578308105469
2007-08-23 00:00:00-04:00,13.117338180541992
2007-08-24 00:00:00-04:00,12.890558242797852
2007-08-27 00:00:00-04:00,12.74490451812744
2007-08-28 00:00:00-04:00,12.179795265197754
2007-08-29 00:00:00-04:00,12.29963493347168
2007-08-30 00:00:00-04:00,12.21205997467041
2007-08-31 00:00:00-04:00,12.628743171691896
2007-09-04 00:00:00-04:00,12.743980407714844
2007-09-05 00:00:00-04:00,12.496919631958008
2007-09-06 00:00:00-04:00,12.424092292785645
2007-09-07 00:00:00-04:00,12.003714561462402
2007-09-10 00:00:00-04:00,11.957621574401855
2007-09-11 00:00:00-04:00,12.184403419494627
2007-09-12 00:00:00-04:00,12.61399745941162
2007-09-13 00:00:00-04:00,12.860140800476074
2007-09-14 00:00:00-04:00,12.70803165435791
2007-09-17 00:00:00-04:00,12.60385799407959
2007-09-18 00:00:00-04:00,13.441842079162598
2007-09-19 00:00:00-04:00,13.782011985778809
2007-09-20 00:00:00-04:00,13.782931327819824
2007-09-21 00:00:00-04:00,13.510978698730469
2007-09-24 00:00:00-04:00,13.114577293395996
2007-09-25 00:00:00-04:00,13.18187141418457
2007-09-26 00:00:00-04:00,13.168965339660645
2007-09-27 00:00:00-04:00,13.643728256225586
2007-09-28 00:00:00-04:00,13.64095973968506
2007-10-01 00:00:00-04:00,14.138774871826172
2007-10-02 00:00:00-04:00,14.102821350097656
2007-10-03 00:00:00-04:00,14.46788501739502
2007-10-04 00:00:00-04:00,14.892868995666504
2007-10-05 00:00:00-04:00,14.976761817932127
2007-10-08 00:00:00-04:00,14.967546463012695
2007-10-09 00:00:00-04:00,14.997965812683104
2007-10-10 00:00:00-04:00,15.19432544708252
2007-10-11 00:00:00-04:00,14.919601440429688
2007-10-12 00:00:00-04:00,15.0458984375
2007-10-15 00:00:00-04:00,14.557307243347168
2007-10-16 00:00:00-04:00,14.344350814819336
2007-10-17 00:00:00-04:00,14.266841888427734
2007-10-18 00:00:00-04:00,14.18471336364746
2007-10-19 00:00:00-04:00,13.98908805847168
2007-10-22 00:00:00-04:00,13.52678108215332
2007-10-23 00:00:00-04:00,13.687341690063477
2007-10-24 00:00:00-04:00,13.592299461364746
2007-10-25 00:00:00-04:00,13.968790054321287
2007-10-26 00:00:00-04:00,14.490148544311523
2007-10-29 00:00:00-04:00,14.51967716217041
2007-10-30 00:00:00-04:00,14.50122356414795
2007-10-31 00:00:00-04:00,17.524194717407227
2007-11-01 00:00:00-04:00,17.48451042175293
2007-11-02 00:00:00-04:00,17.53619384765625
2007-11-05 00:00:00-05:00,17.156938552856445
2007-11-06 00:00:00-05:00,18.3998966217041
2007-11-07 00:00:00-05:00,18.407276153564453
2007-11-08 00:00:00-05:00,17.665372848510742
2007-11-09 00:00:00-05:00,17.809335708618164
2007-11-12 00:00:00-05:00,16.783212661743164
2007-11-13 00:00:00-05:00,17.422687530517578
2007-11-14 00:00:00-05:00,17.234451293945312
2007-11-15 00:00:00-05:00,17.060041427612305
2007-11-16 00:00:00-05:00,17.059125900268555
2007-11-19 00:00:00-05:00,16.78506851196289
2007-11-20 00:00:00-05:00,16.805362701416016
2007-11-21 00:00:00-05:00,16.694631576538086
2007-11-23 00:00:00-05:00,16.71124839782715
2007-11-26 00:00:00-05:00,16.721389770507812
2007-11-27 00:00:00-05:00,16.965927124023438
2007-11-28 00:00:00-05:00,18.049240112304688
2007-11-29 00:00:00-05:00,18.246723175048828
2007-11-30 00:00:00-05:00,18.51524353027344
2007-12-03 00:00:00-05:00,18.628740310668945
2007-12-04 00:00:00-05:00,18.0667781829834
2007-12-05 00:00:00-05:00,18.46172523498535
2007-12-06 00:00:00-05:00,19.01076316833496
2007-12-07 00:00:00-05:00,19.34111785888672
2007-12-10 00:00:00-05:00,19.88186264038086
2007-12-11 00:00:00-05:00,20.070104598999023
2007-12-12 00:00:00-05:00,19.737905502319336
2007-12-13 00:00:00-05:00,20.5960750579834
2007-12-14 00:00:00-05:00,19.983360290527344
2007-12-17 00:00:00-05:00,18.91018486022949
2007-12-18 00:00:00-05:00,18.61858940124512
2007-12-19 00:00:00-05:00,19.593950271606445
2007-12-20 00:00:00-05:00,19.07813835144043
2007-12-21 00:00:00-05:00,19.59487533569336
2007-12-24 00:00:00-05:00,19.57365608215332
2007-12-26 00:00:00-05:00,19.330034255981445
2007-12-27 00:00:00-05:00,19.380794525146484
2007-12-28 00:00:00-05:00,19.37803077697754
2007-12-31 00:00:00-05:00,19.857866287231445
2008-01-02 00:00:00-05:00,19.80988502502441
2008-01-03 00:00:00-05:00,19.57365608215332
2008-01-04 00:00:00-05:00,18.56507110595703
2008-01-07 00:00:00-05:00,18.5023136138916
2008-01-08 00:00:00-05:00,18.270713806152344
2008-01-09 00:00:00-05:00,18.15342903137207
2008-01-10 00:00:00-05:00,18.09894752502441
2008-01-11 00:00:00-05:00,16.545684814453125
2008-01-14 00:00:00-05:00,16.457956314086914
2008-01-15 00:00:00-05:00,16.16059112548828
2008-01-16 00:00:00-05:00,16.20954132080078
2008-01-17 00:00:00-05:00,16.334209442138672
2008-01-18 00:00:00-05:00,16.125511169433594
2008-01-22 00:00:00-05:00,16.822715759277344
2008-01-23 00:00:00-05:00,17.784963607788086
2008-01-24 00:00:00-05:00,17.710168838500977
2008-01-25 00:00:00-05:00,17.8625431060791
2008-01-28 00:00:00-05:00,17.453447341918945
2008-01-29 00:00:00-05:00,17.680614471435547
2008-01-30 00:00:00-05:00,17.453447341918945
2008-01-31 00:00:00-05:00,19.115678787231445
2008-02-01 00:00:00-05:00,19.89324188232422
2008-02-04 00:00:00-05:00,19.94679832458496
2008-02-05 00:00:00-05:00,19.095361709594727
2008-02-06 00:00:00-05:00,18.92637062072754
2008-02-07 00:00:00-05:00,18.550521850585938
2008-02-08 00:00:00-05:00,18.9873161315918
2008-02-11 00:00:00-05:00,19.03348922729492
2008-02-12 00:00:00-05:00,18.83864021301269
2008-02-13 00:00:00-05:00,18.908830642700195
2008-02-14 00:00:00-05:00,18.67518424987793
2008-02-15 00:00:00-05:00,19.02333068847656
2008-02-19 00:00:00-05:00,18.857105255126957
2008-02-20 00:00:00-05:00,19.22834014892578
2008-02-21 00:00:00-05:00,18.882957458496094
2008-02-22 00:00:00-05:00,18.79061889648437
2008-02-25 00:00:00-05:00,18.32611656188965
2008-02-26 00:00:00-05:00,18.088790893554688
2008-02-27 00:00:00-05:00,17.655681610107422
2008-02-28 00:00:00-05:00,17.97981834411621
2008-02-29 00:00:00-05:00,17.545785903930664
2008-03-03 00:00:00-05:00,17.412813186645508
2008-03-04 00:00:00-05:00,17.77388572692871
2008-03-05 00:00:00-05:00,17.638147354125977
2008-03-06 00:00:00-05:00,17.54486846923828
2008-03-07 00:00:00-05:00,17.7775821685791
2008-03-10 00:00:00-04:00,17.68431854248047
2008-03-11 00:00:00-04:00,18.08509063720703
2008-03-12 00:00:00-04:00,18.82940673828125
2008-03-13 00:00:00-04:00,19.36685943603516
2008-03-14 00:00:00-04:00,19.26805305480957
2008-03-17 00:00:00-04:00,18.609619140625
2008-03-18 00:00:00-04:00,19.415807723999023
2008-03-19 00:00:00-04:00,19.244041442871094
2008-03-20 00:00:00-04:00,20.35126495361328
2008-03-24 00:00:00-04:00,19.99297142028809
2008-03-25 00:00:00-04:00,20.77606010437012
2008-03-26 00:00:00-04:00,20.57937240600586
2008-03-27 00:00:00-04:00,20.380830764770508
2008-03-28 00:00:00-04:00,20.09455299377441
2008-03-31 00:00:00-04:00,20.592294692993164
2008-04-01 00:00:00-04:00,21.20270347595215
2008-04-02 00:00:00-04:00,20.66247940063477
2008-04-03 00:00:00-04:00,21.35508155822754
2008-04-04 00:00:00-04:00,20.92289924621582
2008-04-07 00:00:00-04:00,20.907188415527344
2008-04-08 00:00:00-04:00,21.389556884765625
2008-04-09 00:00:00-04:00,21.138202667236328
2008-04-10 00:00:00-04:00,21.153913497924805
2008-04-11 00:00:00-04:00,21.124343872070312
2008-04-14 00:00:00-04:00,20.985729217529297
2008-04-15 00:00:00-04:00,20.76210594177246
2008-04-16 00:00:00-04:00,21.29714012145996
2008-04-17 00:00:00-04:00,21.29991912841797
2008-04-18 00:00:00-04:00,21.59654998779297
2008-04-21 00:00:00-04:00,21.80815315246582
2008-04-22 00:00:00-04:00,21.68063163757324
2008-04-23 00:00:00-04:00,21.6177978515625
2008-04-24 00:00:00-04:00,22.13620376586914
2008-04-25 00:00:00-04:00,21.93661499023437
2008-04-28 00:00:00-04:00,22.408803939819336
2008-04-29 00:00:00-04:00,25.31779670715332
2008-04-30 00:00:00-04:00,25.70405387878418
2008-05-01 00:00:00-04:00,27.162248611450195
2008-05-02 00:00:00-04:00,26.33981704711914
2008-05-05 00:00:00-04:00,26.872089385986328
2008-05-06 00:00:00-04:00,27.35446548461914
2008-05-07 00:00:00-04:00,26.89149475097656
2008-05-08 00:00:00-04:00,27.11326789855957
2008-05-09 00:00:00-04:00,26.50707626342773
2008-05-12 00:00:00-04:00,26.82218360900879
2008-05-13 00:00:00-04:00,26.68728256225586
2008-05-14 00:00:00-04:00,26.471040725708008
2008-05-15 00:00:00-04:00,26.499691009521484
2008-05-16 00:00:00-04:00,26.188276290893555
2008-05-19 00:00:00-04:00,25.87407493591309
2008-05-20 00:00:00-04:00,25.65692901611328
2008-05-21 00:00:00-04:00,25.74934196472168
2008-05-22 00:00:00-04:00,25.49521255493164
2008-05-23 00:00:00-04:00,25.24756622314453
2008-05-27 00:00:00-04:00,25.759502410888672
2008-05-28 00:00:00-04:00,26.510772705078125
2008-05-29 00:00:00-04:00,28.553903579711918
2008-05-30 00:00:00-04:00,28.521562576293945
2008-06-02 00:00:00-04:00,29.570388793945312
2008-06-03 00:00:00-04:00,28.406051635742188
2008-06-04 00:00:00-04:00,27.48197364807129
2008-06-05 00:00:00-04:00,28.291467666625977
2008-06-06 00:00:00-04:00,27.327661514282227
2008-06-09 00:00:00-04:00,26.927528381347656
2008-06-10 00:00:00-04:00,26.433143615722656
2008-06-11 00:00:00-04:00,25.801084518432617
2008-06-12 00:00:00-04:00,26.28068351745605
2008-06-13 00:00:00-04:00,27.025484085083008
2008-06-16 00:00:00-04:00,27.211217880249023
2008-06-17 00:00:00-04:00,27.002389907836918
2008-06-18 00:00:00-04:00,27.08369255065918
2008-06-19 00:00:00-04:00,27.038423538208008
2008-06-20 00:00:00-04:00,26.24464607238769
2008-06-23 00:00:00-04:00,26.106956481933597
2008-06-24 00:00:00-04:00,25.908275604248047
2008-06-25 00:00:00-04:00,26.77875518798828
2008-06-26 00:00:00-04:00,25.4795036315918
2008-06-27 00:00:00-04:00,25.108959197998047
2008-06-30 00:00:00-04:00,24.53601837158203
2008-07-01 00:00:00-04:00,24.33550453186035
2008-07-02 00:00:00-04:00,23.60918617248535
2008-07-03 00:00:00-04:00,23.447473526000977
2008-07-07 00:00:00-04:00,22.741458892822266
2008-07-08 00:00:00-04:00,24.41866874694824
2008-07-09 00:00:00-04:00,23.23056030273437
2008-07-10 00:00:00-04:00,23.410858154296875
2008-07-11 00:00:00-04:00,23.79456329345703
2008-07-14 00:00:00-04:00,23.80843734741211
2008-07-15 00:00:00-04:00,23.14919853210449
2008-07-16 00:00:00-04:00,25.07513427734375
2008-07-17 00:00:00-04:00,26.44354248046875
2008-07-18 00:00:00-04:00,25.96830177307129
2008-07-21 00:00:00-04:00,24.77001953125
2008-07-22 00:00:00-04:00,25.32015419006348
2008-07-23 00:00:00-04:00,25.0566463470459
2008-07-24 00:00:00-04:00,23.899044036865234
2008-07-25 00:00:00-04:00,24.36781883239746
2008-07-28 00:00:00-04:00,23.45708465576172
2008-07-29 00:00:00-04:00,24.23374557495117
2008-07-30 00:00:00-04:00,25.031686782836918
2008-07-31 00:00:00-04:00,22.574098587036133
2008-08-01 00:00:00-04:00,21.93796730041504
2008-08-04 00:00:00-04:00,21.35084724426269
2008-08-05 00:00:00-04:00,21.923175811767575
2008-08-06 00:00:00-04:00,21.450706481933597
2008-08-07 00:00:00-04:00,20.803491592407227
2008-08-08 00:00:00-04:00,21.462718963623047
2008-08-11 00:00:00-04:00,21.74195671081543
2008-08-12 00:00:00-04:00,21.35084724426269
