Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-07-13 00:00:00-04:00,4.1465770338885655,4.1465770338885655,4.065811207723447,4.104358673095703,16625000,0.0,0.0
2006-07-14 00:00:00-04:00,4.095183322400955,4.100690106883995,4.0291023462413245,4.03369140625,9663000,0.0,0.0
2006-07-17 00:00:00-04:00,4.030018952824859,4.053881533086486,4.015334490034657,4.0373616218566895,6458000,0.0,0.0
2006-07-18 00:00:00-04:00,4.037360331865983,4.047455732694859,4.007990978032751,4.029099941253662,12483000,0.0,0.0
2006-07-19 00:00:00-04:00,4.030019524071958,4.171359577236787,4.019924118586463,4.155756950378418,15840000,0.0,0.0
2006-07-20 00:00:00-04:00,4.166769057607179,4.20164519650111,4.139235586212651,4.180535793304443,8829000,0.0,0.0
2006-07-21 00:00:00-04:00,4.180537258372399,4.180537258372399,4.108949945076893,4.155756950378418,8510000,0.0,0.0
2006-07-24 00:00:00-04:00,4.171359423087375,4.1787016552518965,4.129141041095409,4.130058765411377,5017000,0.0,0.0
2006-07-25 00:00:00-04:00,4.148413964916955,4.258548744373235,4.144742630547062,4.229179382324219,6900000,0.0,0.0
2006-07-26 00:00:00-04:00,4.234686351565324,4.391628572375443,4.20348153977539,4.284247398376465,10338000,0.0,0.0
2006-07-27 00:00:00-04:00,4.304438388666309,4.32921869178238,4.269562244415283,4.269562244415283,6009000,0.0,0.0
2006-07-28 00:00:00-04:00,4.268645051488096,4.295260806255017,4.245700193854952,4.249371528625488,4339000,0.0,0.0
2006-07-31 00:00:00-04:00,4.2493713068121775,4.2594667110398525,4.208988376991267,4.209906101226807,4616000,0.0,0.0
2006-08-01 00:00:00-04:00,4.214495529395309,4.214495529395309,4.1025248477484535,4.130058765411377,7390000,0.0,0.0
2006-08-02 00:00:00-04:00,4.404476812989533,4.593541974234511,4.342067200373967,4.5907883644104,53372000,0.0,0.0
2006-08-03 00:00:00-04:00,4.509104212212816,4.610978999896126,4.465049966099025,4.588034152984619,21689000,0.0,0.0
2006-08-04 00:00:00-04:00,4.616487430949954,4.7266222103320095,4.588035793103408,4.593542575836182,14216000,0.0,0.0
2006-08-07 00:00:00-04:00,4.634843967031661,4.708267165001491,4.611899108256894,4.689911365509033,6918000,0.0,0.0
2006-08-08 00:00:00-04:00,4.6899097520547395,4.834002925435178,4.685320694351189,4.824824810028076,14073000,0.0,0.0
2006-08-09 00:00:00-04:00,4.864290168565702,5.0019584031783975,4.772510761975046,4.850522994995117,15043000,0.0,0.0
2006-08-10 00:00:00-04:00,4.790867401796355,4.9478096195953345,4.781689722098569,4.915687084197998,8725000,0.0,0.0
2006-08-11 00:00:00-04:00,4.910179293138667,4.997369639367195,4.887234442150286,4.926699638366699,9078000,0.0,0.0
2006-08-14 00:00:00-04:00,4.933124751876288,5.005630209844632,4.912015783959312,4.977178573608398,6314000,0.0,0.0
2006-08-15 00:00:00-04:00,5.020314454339274,5.04142385898104,4.979931968511258,5.001040935516357,8553000,0.0,0.0
2006-08-16 00:00:00-04:00,5.015726364698979,5.087314103020241,4.970754378382781,4.9808502197265625,15344000,0.0,0.0
2006-08-17 00:00:00-04:00,4.974426771474655,4.978097669008784,4.881729606548969,4.906510353088379,10216000,0.0,0.0
2006-08-18 00:00:00-04:00,4.873467056022369,4.9239453713488395,4.814728350366298,4.905589580535889,9343000,0.0,0.0
2006-08-21 00:00:00-04:00,4.891822819690356,5.098325574599299,4.8459335617309085,4.979930877685547,12487000,0.0,0.0
2006-08-22 00:00:00-04:00,4.974426586762126,5.093739504927102,4.974426586762126,5.068958759307861,9761000,0.0,0.0
2006-08-23 00:00:00-04:00,5.0919043598027045,5.116684671392341,5.0056321314805,5.011138916015625,10439000,0.0,0.0
2006-08-24 00:00:00-04:00,5.038671696925646,5.125862075183338,5.0313294644504705,5.107506275177002,5420000,0.0,0.0
2006-08-25 00:00:00-04:00,5.116680410199727,5.125858522660317,5.041421813623443,5.04784631729126,8016000,0.0,0.0
2006-08-28 00:00:00-04:00,5.034080911425569,5.089148287775765,5.026738682106197,5.049683094024658,3748000,0.0,0.0
2006-08-29 00:00:00-04:00,5.070794586127256,5.107506185495317,5.062534191805532,5.079972267150879,3211000,0.0,0.0
2006-08-30 00:00:00-04:00,5.091902118584888,5.1194360291413705,5.06345092158596,5.070793151855469,5801000,0.0,0.0
2006-08-31 00:00:00-04:00,5.070794270881897,5.155231031706459,5.070794270881897,5.13045072555542,7023000,0.0,0.0
2006-09-01 00:00:00-04:00,5.136874924873264,5.2772967971806315,5.136874924873264,5.1901068687438965,20559000,0.0,0.0
2006-09-05 00:00:00-04:00,5.222229458749714,5.25343427095819,5.162573007040834,5.217640399932861,4618000,0.0,0.0
2006-09-06 00:00:00-04:00,5.22223051095955,5.4039530754089355,5.191943416884652,5.4039530754089355,15694000,0.0,0.0
2006-09-07 00:00:00-04:00,5.369993355430481,5.586592021640588,5.369075631230107,5.517757892608643,26549000,0.0,0.0
2006-09-08 00:00:00-04:00,5.598524271030887,5.62146913051955,5.441582027314471,5.483800411224365,15176000,0.0,0.0
2006-09-11 00:00:00-04:00,5.48379988008749,5.689384995942135,5.470033140782396,5.678371429443359,17064000,0.0,0.0
2006-09-12 00:00:00-04:00,5.597604768757398,5.704068637893048,5.597604768757398,5.699479579925537,16992000,0.0,0.0
2006-09-13 00:00:00-04:00,5.690302721845571,5.71783663810042,5.5893460500635435,5.630646705627441,12355000,0.0,0.0
2006-09-14 00:00:00-04:00,5.584756657059649,5.805026223377207,5.570989918573983,5.762807846069336,13010000,0.0,0.0
2006-09-15 00:00:00-04:00,5.76280574087429,5.983993388241258,5.76280574087429,5.962884426116943,19314000,0.0,0.0
2006-09-18 00:00:00-04:00,6.0335559367462945,6.199676266558173,5.901394027292841,5.976653099060059,23656000,0.0,0.0
2006-09-19 00:00:00-04:00,5.965638897791385,6.071184606686712,5.901393398265972,5.950954437255859,17263000,0.0,0.0
2006-09-20 00:00:00-04:00,5.974817648075179,6.121664019564694,5.919749821129903,6.1078972816467285,13476000,0.0,0.0
2006-09-21 00:00:00-04:00,6.197840075187021,6.387822974779256,6.150115356892776,6.337344646453857,29063000,0.0,0.0
2006-09-22 00:00:00-04:00,6.332756305413796,6.378645580642526,5.972982146920466,6.050994396209717,29874000,0.0,0.0
2006-09-25 00:00:00-04:00,5.988583328818995,6.0298839729187295,5.708656935537075,5.910571098327637,35677000,0.0,0.0
2006-09-26 00:00:00-04:00,5.818793915411412,6.179485384118243,5.760055184130753,6.057419300079346,39969000,0.0,0.0
2006-09-27 00:00:00-04:00,6.149197140852549,6.23179843887116,6.006939836083476,6.226291656494141,19633000,0.0,0.0
2006-09-28 00:00:00-04:00,6.208853031269061,6.324494575595256,6.208853031269061,6.300631999969482,13395000,0.0,0.0
2006-09-29 00:00:00-04:00,6.284113938997956,6.4658364817283145,6.200594899759537,6.456658363342285,20056000,0.0,0.0
2006-10-02 00:00:00-04:00,6.456657977042395,6.456657977042395,6.393330626987387,6.420864105224609,17393000,0.0,0.0
2006-10-03 00:00:00-04:00,6.277687498965996,6.507135136353505,6.277687498965996,6.395164489746094,16733000,0.0,0.0
2006-10-04 00:00:00-04:00,6.424536032369586,6.462165356170302,6.3098121746487,6.389659881591797,13679000,0.0,0.0
2006-10-05 00:00:00-04:00,6.412632401225442,6.699353519834153,6.341870923955377,6.670865058898926,25756000,0.009,0.0
2006-10-06 00:00:00-04:00,6.653403072649955,6.970450850174957,6.617563323496217,6.906122207641602,35410000,0.0,0.0
2006-10-09 00:00:00-04:00,6.607455407887976,6.729679452631849,6.520152205783001,6.690163612365723,37084000,0.0,0.0
2006-10-10 00:00:00-04:00,6.538533446435193,6.731519014579612,6.478800214669583,6.6083760261535645,26764000,0.0,0.0
2006-10-11 00:00:00-04:00,6.520152777241269,6.5247477752712255,6.274785754363522,6.386900901794434,35483000,0.0,0.0
2006-10-12 00:00:00-04:00,6.350143764233609,6.508208064600774,6.315222907699108,6.470530033111572,15117000,0.0,0.0
2006-10-13 00:00:00-04:00,6.524746298799013,6.589074942052213,6.416306823768121,6.441119194030762,11321000,0.0,0.0
2006-10-16 00:00:00-04:00,6.432849826258733,6.589995161234392,6.41906527075648,6.552317142486572,8802000,0.0,0.0
2006-10-17 00:00:00-04:00,6.533937771331139,6.543127329187922,6.365764611981641,6.386900901794434,9865000,0.0,0.0
2006-10-18 00:00:00-04:00,6.397009291106431,6.541288974844727,6.390576469667361,6.474203586578369,8562000,0.0,0.0
2006-10-19 00:00:00-04:00,6.474205844503206,6.699355549799397,6.40987716947433,6.646973609924316,13414000,0.0,0.0
2006-10-20 00:00:00-04:00,6.690164842224628,6.694759402493386,6.524748402860484,6.544966220855713,5264000,0.0,0.0
2006-10-23 00:00:00-04:00,6.556912137938617,6.581724513114648,6.414470270458161,6.455824375152588,7389000,0.0,0.0
2006-10-24 00:00:00-04:00,6.446633826488637,6.5706961299323225,6.425497539085937,6.543126583099365,8512000,0.0,0.0
2006-10-25 00:00:00-04:00,6.547722462232137,6.547722462232137,6.478799243174108,6.501773357391357,11349000,0.0,0.0
2006-10-26 00:00:00-04:00,6.510963146417477,6.800441446013678,6.42274102568414,6.6350250244140625,21152000,0.0,0.0
2006-10-27 00:00:00-04:00,6.5247487523006695,6.708544757192765,6.34095318561177,6.675461292266846,26741000,0.0,0.0
2006-10-30 00:00:00-05:00,6.673623898892639,6.763683863845195,6.593672844131697,6.666272163391113,17471000,0.0,0.0
2006-10-31 00:00:00-05:00,6.680974465183985,7.007211888676732,6.611131894634295,6.80963134765625,35930000,0.0,0.0
2006-11-01 00:00:00-05:00,7.512648863892156,8.041061287504053,7.512648863892156,7.817749500274658,141283000,0.0,0.0
2006-11-02 00:00:00-05:00,7.702877845470356,8.09436236133861,7.5815727101529085,8.050251960754395,62536000,0.0,0.0
2006-11-03 00:00:00-05:00,8.055765265845338,8.247832310403101,7.973976411486675,8.225776672363281,42476000,0.0,0.0
2006-11-06 00:00:00-05:00,8.270804583222047,8.926954848786481,8.269885233338883,8.849761009216309,97749000,0.0,0.0
2006-11-07 00:00:00-05:00,8.798298616585246,8.837814010597915,8.491359323024044,8.50054931640625,71623000,0.0,0.0
2006-11-08 00:00:00-05:00,8.454603481591796,8.454603481591796,8.091607367272568,8.127447128295898,64172000,0.0,0.0
2006-11-09 00:00:00-05:00,8.390277247043525,8.48676960839432,8.105393409729004,8.105393409729004,62982000,0.0,0.0
2006-11-10 00:00:00-05:00,8.14582309708169,8.316752923883868,8.064952741667684,8.197285652160645,27782000,0.0,0.0
2006-11-13 00:00:00-05:00,8.611747555764962,9.005069880327643,8.573150628084441,8.872736930847168,114166000,0.0,0.0
2006-11-14 00:00:00-05:00,8.895715638332389,8.936150406657097,8.674241571985815,8.748679161071777,38524000,0.0,0.0
2006-11-15 00:00:00-05:00,8.749595259532503,9.157621986632602,8.730296792862234,8.757865905761719,56606000,0.0,0.0
2006-11-16 00:00:00-05:00,8.845167508480356,8.932470705905828,8.62920789001328,8.68618392944336,35647000,0.0,0.0
2006-11-17 00:00:00-05:00,8.578665563095425,8.765218288456127,8.460117586018173,8.71099853515625,28516000,0.0,0.0
2006-11-20 00:00:00-05:00,8.636560981145857,8.841493700213091,8.612667515638721,8.839655876159668,22904000,0.0,0.0
2006-11-21 00:00:00-05:00,8.913174154013845,9.266061790322073,8.868143520587164,9.244925498962402,59494000,0.0,0.0
2006-11-22 00:00:00-05:00,9.350609297102979,9.550946174100877,9.265143891632546,9.489375114440918,42648000,0.0,0.0
2006-11-24 00:00:00-05:00,9.364391062053032,9.727388010876249,9.235734625634672,9.69338607788086,21600000,0.0,0.0
2006-11-27 00:00:00-05:00,9.741171777443794,9.980105504864676,9.096967697143555,9.096967697143555,73643000,0.0,0.0
2006-11-28 00:00:00-05:00,8.960042938536139,9.28168585612309,8.776247361232071,9.258710861206055,61511000,0.0,0.0
2006-11-29 00:00:00-05:00,9.408502233325311,9.436071344184102,8.900307562479373,9.116267204284668,48996000,0.0,0.0
2006-11-30 00:00:00-05:00,9.122700104799117,9.375418855400234,8.869981354197998,9.350606918334961,41254000,0.0,0.0
2006-12-01 00:00:00-05:00,9.393800232141068,9.414936524551544,9.106160156083199,9.297307014465332,35210000,0.0,0.0
2006-12-04 00:00:00-05:00,9.281686755053343,9.326716522482839,9.120865280684326,9.19714069366455,20276000,0.0,0.0
2006-12-05 00:00:00-05:00,9.18978329925569,9.396553774051357,9.097885115700722,9.12086009979248,21264000,0.0,0.0
2006-12-06 00:00:00-05:00,9.299146505084835,9.373583209986391,9.05194116868872,9.10983657836914,30071000,0.0,0.0
2006-12-07 00:00:00-05:00,9.125460023589472,9.27525367040075,9.062969610651194,9.160381317138672,21763000,0.0,0.0
2006-12-08 00:00:00-05:00,9.160379581610211,9.263304741912668,9.091455481586145,9.198976516723633,15976000,0.0,0.0
2006-12-11 00:00:00-05:00,9.198976770542957,9.395637976123123,9.092375082712376,9.107078552246094,30088000,0.0,0.0
2006-12-12 00:00:00-05:00,9.071236231254554,9.107075982907077,8.663209589268895,8.79921817779541,46602000,0.0,0.0
2006-12-13 00:00:00-05:00,8.912254493487016,8.97382641776342,8.733053945474138,8.801057815551758,18912000,0.0,0.0
2006-12-14 00:00:00-05:00,8.801055707698367,8.86630326435047,8.711914691939945,8.785433769226074,24111000,0.0,0.0
2006-12-15 00:00:00-05:00,8.851602170710075,8.852521520939947,8.762461131071673,8.839655876159668,14585000,0.0,0.0
2006-12-18 00:00:00-05:00,8.822198275248248,8.822198275248248,8.505150291936003,8.537314414978027,26059000,0.0,0.0
2006-12-19 00:00:00-05:00,8.495959849810733,8.96188212540819,8.316759244244503,8.950854301452637,31954000,0.0,0.0
2006-12-20 00:00:00-05:00,8.950851042001817,9.139241578329722,8.84516871701909,8.960960388183594,28211000,0.0,0.0
2006-12-21 00:00:00-05:00,8.804733666363758,8.854358416226122,8.62828942964828,8.795543670654297,31084000,0.0,0.0
2006-12-22 00:00:00-05:00,8.794626470138622,8.914093814343605,8.74683953245663,8.854360580444336,13194000,0.0,0.0
2006-12-26 00:00:00-05:00,8.86814681680207,8.891121817172913,8.673323370971914,8.743165969848633,10227000,0.0,0.0
2006-12-27 00:00:00-05:00,8.721107324428353,9.142919071719062,8.6843482128681,9.131891250610352,19987000,0.0,0.0
2006-12-28 00:00:00-05:00,9.170489850735377,9.170489850735377,8.965557087376673,9.09421443939209,22386000,0.0,0.0
2006-12-29 00:00:00-05:00,9.079506216324218,9.1548622378072,9.029881476498545,9.051017761230469,10887000,0.0,0.0
2007-01-03 00:00:00-05:00,9.148433212894329,9.160380385138177,8.788193367423624,8.85987377166748,26289000,0.0,0.0
2007-01-04 00:00:00-05:00,8.90490598664897,9.359801355850978,8.75786948914825,9.294553756713867,27024000,0.0,0.0
2007-01-05 00:00:00-05:00,9.280764291276567,9.39196096148558,9.097887231561689,9.28719711303711,29632000,0.0,0.0
2007-01-08 00:00:00-05:00,9.09881022672663,9.396559723677434,9.097890876218443,9.28903865814209,16006000,0.0,0.0
2007-01-09 00:00:00-05:00,9.290874569264064,9.718199815465175,9.244926334262727,9.717281341552734,36952000,0.0,0.0
2007-01-10 00:00:00-05:00,9.714521402401273,9.795459812476267,9.473543807578535,9.63358211517334,35099000,0.009,0.0
2007-01-11 00:00:00-05:00,9.675894787186808,9.936187375760968,9.523213987928273,9.703487396240234,37671000,0.0,0.0
2007-01-12 00:00:00-05:00,9.726475874612479,9.864440600195524,9.643697214693205,9.680487632751465,18233000,0.0,0.0
2007-01-16 00:00:00-05:00,9.68508681946102,9.884675040449642,9.623463327970104,9.749470710754395,18028000,0.0,0.0
2007-01-17 00:00:00-05:00,9.841451403602617,10.13761517594034,9.728320565207934,10.029083251953125,45903000,0.0,0.0
2007-01-18 00:00:00-05:00,10.112781193549495,10.116459974206894,9.36317568968078,9.42663860321045,42787000,0.0,0.0
2007-01-19 00:00:00-05:00,9.427557391615911,9.689689334843173,9.381569131348138,9.660257339477539,30029000,0.0,0.0
2007-01-22 00:00:00-05:00,9.748555168962685,9.933427484814082,9.611510508185749,9.89755630493164,21033000,0.0,0.0
2007-01-23 00:00:00-05:00,9.99872766269862,10.038276734057579,9.843287391772412,9.971134185791016,21414000,0.0,0.0
2007-01-24 00:00:00-05:00,10.016204142557978,10.40066381781128,9.99780848951942,10.247983932495117,31643000,0.0,0.0
2007-01-25 00:00:00-05:00,10.324324965623031,10.327083612030588,9.83869004514696,9.921468734741211,21785000,0.0,0.0
2007-01-26 00:00:00-05:00,10.042874256431501,10.10633801651828,9.795458394860326,9.981250762939453,17501000,0.0,0.0
2007-01-29 00:00:00-05:00,10.02540499765778,10.209358091096414,9.997812384503328,10.093467712402344,12105000,0.0,0.0
2007-01-30 00:00:00-05:00,10.084266757289484,10.265460270116664,10.047476325433404,10.186360359191895,11493000,0.0,0.0
2007-01-31 00:00:00-05:00,10.213951893112277,10.316965617802678,10.1863592914009,10.259940147399902,13665000,0.0,0.0
2007-02-01 00:00:00-05:00,10.31420713634936,10.391467656959685,10.265460230973645,10.293972969055176,16003000,0.0,0.0
2007-02-02 00:00:00-05:00,10.346398546900929,10.365714334717525,10.172564350929214,10.20567512512207,11290000,0.0,0.0
2007-02-05 00:00:00-05:00,10.163363977325808,10.204753311849647,10.107258649386415,10.140369415283203,9910000,0.0,0.0
2007-02-06 00:00:00-05:00,10.185438544482897,10.259019389713762,10.108178042983482,10.167963027954102,10621000,0.0,0.0
2007-02-07 00:00:00-05:00,10.163365367509899,10.359273975423484,10.147729238612728,10.292131423950195,21132000,0.0,0.0
2007-02-08 00:00:00-05:00,10.301325235717888,10.616803705364244,10.213947676359874,10.553339958190918,37535000,0.0,0.0
2007-02-09 00:00:00-05:00,10.8559471851796,10.859625965130563,9.163585606307569,9.528730392456055,282063000,0.0,0.0
2007-02-12 00:00:00-05:00,9.378806640800704,9.450548093607146,9.069767278609966,9.388924598693848,82177000,0.0,0.0
2007-02-13 00:00:00-05:00,9.565521621179482,9.66117692510659,9.460669366607949,9.628985404968262,73214000,0.0,0.0
2007-02-14 00:00:00-05:00,9.584833109653628,10.008843521845568,9.574716028981914,9.935262680053711,49005000,0.0,0.0
2007-02-15 00:00:00-05:00,9.933427352059438,10.007008223936284,9.849728518221124,9.937106132507324,34999000,0.0,0.0
2007-02-16 00:00:00-05:00,9.934340707285026,10.03643425986919,9.754067415128782,9.96285343170166,20471000,0.0,0.0
2007-02-20 00:00:00-05:00,9.962859335004158,9.97941560130118,9.799142202327369,9.916871070861816,19803000,0.0,0.0
2007-02-21 00:00:00-05:00,9.901232792487404,10.048394491090823,9.718199925486477,9.868121147155762,20648000,0.0,0.0
2007-02-22 00:00:00-05:00,9.9242284973361,10.025401966414226,9.667614728843754,9.740276336669922,21767000,0.0,0.0
2007-02-23 00:00:00-05:00,9.740275258564255,9.801898765061233,9.53976685548195,9.61794662475586,30432000,0.0,0.0
2007-02-26 00:00:00-05:00,9.640942237556986,9.749474143697077,9.519533724054721,9.571040153503418,11669000,0.0,0.0
2007-02-27 00:00:00-05:00,9.35857298517635,9.740273954124092,9.196694421664379,9.473543167114258,51236000,0.0,0.0
2007-02-28 00:00:00-05:00,9.47354220961655,9.869038999045856,9.382485855776528,9.858002662658691,35401000,0.0,0.0
2007-03-01 00:00:00-05:00,9.68233279903233,9.924229722819302,9.410082865905412,9.776147842407227,38166000,0.0,0.0
2007-03-02 00:00:00-05:00,9.69428549201282,9.887435428492747,9.456067441689912,9.479061126708984,18023000,0.0,0.0
2007-03-05 00:00:00-05:00,9.303386828487968,9.583914350590273,9.280393143167691,9.284071922302246,29906000,0.0,0.0
2007-03-06 00:00:00-05:00,9.453312353024264,9.630826245923547,9.4220409618161,9.564603805541992,31967000,0.0,0.0
2007-03-07 00:00:00-05:00,9.564599845094646,9.574716926714943,9.142428782791484,9.17186164855957,51432000,0.0,0.0
2007-03-08 00:00:00-05:00,9.307985558444132,9.510333318475245,9.131391883308455,9.451468467712402,63268000,0.0,0.0
2007-03-09 00:00:00-05:00,9.537927416798388,9.588514584055629,9.266597682305344,9.414679527282715,34646000,0.0,0.0
2007-03-12 00:00:00-04:00,9.382489982376187,9.519534640048764,9.325464500197656,9.496540069580078,20854000,0.0,0.0
2007-03-13 00:00:00-04:00,9.428481331757924,9.660261239585695,9.353980302502995,9.552648544311523,46278000,0.0,0.0
2007-03-14 00:00:00-04:00,9.538850121348064,9.76787044308264,9.413761931142956,9.703487396240234,35349000,0.0,0.0
2007-03-15 00:00:00-04:00,9.703486178497856,9.763270303469856,9.614269180696425,9.681411743164062,19609000,0.0,0.0
2007-03-16 00:00:00-04:00,9.688763662704183,9.743029580912795,9.633577611495204,9.68232536315918,15751000,0.0,0.0
2007-03-19 00:00:00-04:00,9.705323844463198,9.893874890618081,9.705323844463198,9.831331253051758,23120000,0.0,0.0
2007-03-20 00:00:00-04:00,9.841448451385691,9.925147265048661,9.786263249356873,9.886516571044922,16206000,0.0,0.0
2007-03-21 00:00:00-04:00,9.86536291900592,10.33076277293763,9.819374662867759,10.181760787963867,38077000,0.0,0.0
2007-03-22 00:00:00-04:00,10.20935391424094,10.20935391424094,10.02540089606125,10.077827453613281,13239000,0.0,0.0
2007-03-23 00:00:00-04:00,10.071390072680959,10.117378331436285,10.027242081084433,10.104501724243164,6348000,0.0,0.0
2007-03-26 00:00:00-04:00,9.997806526365247,10.04839368513505,9.892953429801498,9.977571487426758,17044000,0.0,0.0
2007-03-27 00:00:00-04:00,9.966532557781964,9.966532557781964,9.79913587558805,9.864439010620117,14708000,0.0,0.0
2007-03-28 00:00:00-04:00,9.804659003785572,9.92698764651975,9.731078142294551,9.812017440795898,14781000,0.0,0.0
2007-03-29 00:00:00-04:00,9.878240731445505,9.903993947510214,9.726480081669083,9.858925819396973,7855000,0.0,0.0
2007-03-30 00:00:00-04:00,9.873638988678227,9.933423974973685,9.73475498672554,9.77154541015625,7578000,0.0,0.0
2007-04-02 00:00:00-04:00,9.85064897853251,9.91687141455617,9.743037191061608,9.837772369384766,17479000,0.0,0.0
2007-04-03 00:00:00-04:00,10.002400365283723,10.062184441290087,9.943535544990707,9.982165336608887,15394000,0.0,0.0
2007-04-04 00:00:00-04:00,10.029143660666442,10.03467034497256,9.78599063200206,9.874409675598145,19401000,0.015,0.0
2007-04-05 00:00:00-04:00,9.905727212120654,9.978488502704058,9.891911376931231,9.948094367980957,5559000,0.0,0.0
2007-04-09 00:00:00-04:00,9.984013699368987,10.019933635791462,9.873489669435411,9.978487014770508,6124000,0.0,0.0
2007-04-10 00:00:00-04:00,10.030059832214189,10.26031831513435,9.92598307523052,10.132294654846191,26531000,0.0,0.0
2007-04-11 00:00:00-04:00,10.132297448101225,10.178348454687399,10.039272271582533,10.113876342773438,11034000,0.0,0.0
2007-04-12 00:00:00-04:00,10.090854488295102,10.15164275247097,10.025460946122035,10.114801406860352,7762000,0.0,0.0
2007-04-13 00:00:00-04:00,10.126774696514573,10.2280881800488,10.028223677158623,10.076117515563965,7612000,0.0,0.0
2007-04-16 00:00:00-04:00,10.131379974634354,10.147958273171977,9.995987608687141,10.076117515563965,12008000,0.0,0.0
2007-04-17 00:00:00-04:00,10.087170083058927,10.204142215771608,10.031908501940917,10.099143981933594,9546000,0.0,0.0
2007-04-18 00:00:00-04:00,10.10006134285805,10.135060743160512,10.045720307393708,10.058614730834961,8459000,0.0,0.0
2007-04-19 00:00:00-04:00,10.023615853753075,10.147034278760827,9.965590071956628,10.069666862487793,6797000,0.0,0.0
2007-04-20 00:00:00-04:00,10.15900803586538,10.212428545010344,10.065983726590057,10.14058780670166,11008000,0.0,0.0
